X,Y,id,global_id,name,ward_code,sa_global_id,commodity_type,commodity_description,monday,tuesday,wednesday,thursday,friday,saturday,sunday,total_days,timestamp,lga_name,lga_code,state_code,state_name,icon_url
3.22823,6.45938,"129788",de854c2b-d2fd-4cfb-9bdc-250eecce737c,Gojere Shopping Centre,LASOJO08,cbba7b6d-8cc6-42e2-899a-08effbf10286,,,,,,,,,,,2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.34634,6.47495,"129789",037c43e8-3d70-472b-be29-b857fa5b2907,Sari Market,LASAPA03,7d0d70aa-5a00-411b-bf2d-6208174aa3ca,,,,,,,,,,,2018/11/22 12:58:49+00,Apapa,"25005",LA,Lagos,./0.png
3.95106,6.58676,"129790",6e2c3f78-31ef-4510-badc-fe32543a4704,Ram Market,LASEPE03,474c3382-906a-44a2-a32e-b9c632d22129,,,,,,,,,,,2018/11/22 12:58:49+00,Epe,"25007",LA,Lagos,./0.png
3.71784,6.6439,"129791",b0eb5c3f-746e-45a2-9980-4f1cd9c64a01,Owu Market,LASEPE05,,,,,,,,,,,,2018/11/22 12:58:49+00,Epe,"25007",LA,Lagos,./0.png
3.56415,6.46761,"129792",5522c11c-e975-4afc-b25d-f3cb4d321759,Ajah Ultra Modern Market,LASEOA03,1d467781-fe2f-4280-9e4b-e03e76f61d76,,,,,,,,,,,2018/11/22 12:58:49+00,Eti Osa,"25008",LA,Lagos,./0.png
3.56349,6.46808,"129793",cf35d6cd-adda-42a9-ad2e-1fee137e0679,Aiyetoro Market,LASEOA03,1d467781-fe2f-4280-9e4b-e03e76f61d76,,,,,,,,,,,2018/11/22 12:58:49+00,Eti Osa,"25008",LA,Lagos,./0.png
3.29013,6.67336,"129794",8234aa95-1166-4b52-ace7-cbdff960a984,Jankara Market,LASIOE08,d7d56585-9a9e-42a1-9f56-02ae3032f948,,,,,,,,,,,2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
3.55057,6.53922,"129795",b80920d4-c60c-4696-8a8f-a6f94cb6bd89,Baiyekun Market,LASIKU19,a13078d5-d5fb-4f35-87d4-d3dfa9b052b9,,,,,,,,,,,2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.5057,6.61519,"129796",9c4759e7-bfa9-46f8-9d2d-7d5b50f34531,Igbo Oluwo Market,LASIKU17,964f9481-4a42-4cbb-85bb-2f4729fdef69,,,,,,,,,,,2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.51645,6.59206,"129797",426f97f6-5108-4d06-8086-44d501f98c12,Igbogbo Market,LASIKU01,,,,,,,,,,,,2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.3884,6.45833,"129798",cda7d415-060a-4f47-b4d1-1b7b73196ea7,Agarawu Market,LASLID14,7954559b-c98a-4963-adab-9243eb528bf3,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.38636,6.45882,"129799",b4f90441-ad89-45d2-8d11-1156cec9656f,Balogun Market,LASLID20,d28ae5b3-06f8-4539-a756-4d12077457ec,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.39229,6.46226,"129800",cba77609-7063-4ece-ba6c-be505f83a732,Oba Adeniji Adele Market,LASLID10,bb9ddfb6-4324-4274-af40-b0c018afce6d,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.39098,6.46156,"129801",25ca0e91-e82e-4801-bf4b-6fad9a286f4f,Sagbemi Market,LASLID10,bb9ddfb6-4324-4274-af40-b0c018afce6d,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.39062,6.46101,"129802",aae5a057-ea13-44a2-a060-1b9a64b774f3,Okoya Market,LASLID10,bb9ddfb6-4324-4274-af40-b0c018afce6d,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.38887,6.46056,"129803",c01165c9-be5d-414c-96c1-f7ecf5e0b518,Oroyinyin Market,LASLID18,e41c777f-ab6e-457c-991d-95969837cf13,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.39362,6.46238,"129804",95cfed4e-f598-4564-bb3a-400573f4e114,Maboroje Market,LASLID10,bb9ddfb6-4324-4274-af40-b0c018afce6d,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.38596,6.50499,"129805",054f89b6-0346-4a11-b4f3-acd2746da766,Chanarite Supermarket,LASLMD04,f407b530-97c7-47db-86b1-9a535088a355,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Mainland,"25019",LA,Lagos,./0.png
3.17002,6.4745,"129806",2ccb61d7-9cfd-4683-9129-72727fe99212,Salami Market,LASOJO07,f656a494-a367-4e80-bcad-b35e5fe6b022,,,,,,,,,,,2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.16986,6.46315,"129807",118e84cc-d913-4717-b8c2-1880a1043609,Ilemba Hausa Market,LASOJO07,f656a494-a367-4e80-bcad-b35e5fe6b022,,,,,,,,,,,2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.14458,6.46369,"129808",197be610-f2f1-4ba9-a5d8-4aaef622db3e,Ifelodun Community Market,LASOJO07,333b00ba-b1ac-4ae9-8181-d0c5ad9fc703,,,,,,,,,,,2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.17388,6.47874,"129809",2ca5bcaa-34f0-4323-ae12-d908b40e23c2,Mebamu Central Market,LASOJO01,5198d6e7-343d-47ba-9b8b-cae74adaa212,,,,,,,,,,,2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.17154,6.46294,"129810",fd083044-5da7-4935-9b75-2ba38a19353a,Sabo Oniba Center Market,LASOJO14,3a962aea-690f-43f5-ae38-527d476146dd,,,,,,,,,,,2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.34954,6.55649,"129811",eb389839-6eec-438a-ba8c-a541afcfec91,Oshodi Road Market,LASOIO01,,,,,,,,,,,,2018/11/22 12:58:49+00,Oshodi/Isolo,"25016",LA,Lagos,./0.png
3.34931,6.56506,"129812",d6b60723-6254-40d5-80cb-292654832503,Obanibashiri Mini Market,LASIKA12,bc020ed2-84f8-4747-8fbc-88760e0f1ff5,,,,,,,,,,,2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.34142,6.57833,"129813",4e22e44e-9342-454e-b913-2011c68335ac,Shogunle Market,LASOIO20,ebee2bd5-36c9-4874-be6b-5f44a78bbb7a,,,,,,,,,,,2018/11/22 12:58:49+00,Oshodi/Isolo,"25016",LA,Lagos,./0.png
3.39217,6.53766,"129814",c1355a15-c81b-4886-a74a-dadeb3b01358,Abule Market,LASSMU03,,,,,,,,,,,,2018/11/22 12:58:49+00,Shomolu,"25017",LA,Lagos,./0.png
3.34844,6.48886,"129815",590b19b8-f0a9-4d2f-8f32-8906b44c0b8d,Supermarket Royal,LASSUE22,dd34bb11-7c54-434d-8a8d-a00ebeb511b0,,,,,,,,,,,2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.35648,6.491,"129816",f280c51e-bbfc-42cf-9510-c498e2ac0e4d,Adeniran Ogunsanya Shopping Center,LASSUE01,2897d192-1306-47be-9368-683f6fed31b3,,,,,,,,,,,2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.35271,6.50832,"129817",eeddb8e1-e559-4fa1-a1b9-f11aafb24af0,Quarter Jack Market,LASSUE06,4367b40b-66cf-475a-a8ae-f108c4f919af,,,,,,,,,,,2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.32531,6.62105,"129818",9d1c996f-aee6-4943-8081-8cb6996ac40c,Abiola Market,LASAGG13,f7ae4133-1cd3-4ee1-9d3a-e8d39031d870,,,,,,,,,,,2018/11/22 12:58:49+00,Agege,"25001",LA,Lagos,./0.png
3.71254,6.67661,"129819",ac604fa4-d6e3-45e8-aabb-ab82e249b5bc,Odo Ayandelu Market,LASEPE05,,,,,,,,,,,,2018/11/22 12:58:49+00,Epe,"25007",LA,Lagos,./0.png
4.10039,6.42478,"129820",2485e62f-8d49-4c19-be4f-5bb8720f7854,Market Centre,LASIUI06,8ad5cb8d-b8c2-4411-b058-88a164f170cc,,,,,,,,,,,2018/11/22 12:58:49+00,Ibeju Lekki,"25009",LA,Lagos,./0.png
3.32259881117667,6.6217873347967,"129821",3feb049d-be49-47ca-84a5-a308ea0153f9,Papa Nku Market,LASAGG11,77773fa5-774b-461e-949b-24c34dd0bda4,,,,,,,,,,,2018/11/22 12:58:49+00,Agege,"25001",LA,Lagos,./0.png
3.39096,6.45578,"129822",9e783e1c-615e-46e2-8e62-0fc5f23de294,Ita Faji Butcher Market,LASLID02,43d3ee43-a644-4a0a-a13c-8ebd7a2bb270,,,,,,,,,,,2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.98535369927257,6.67787531738126,"129823",f00d48d3-8ed5-4497-99cd-05108fefe97e,Mojoda Market,LASEPE13,f447e344-e30f-4c5d-8b99-b02b051ff673,,,,,,,,,,,2018/11/22 12:58:49+00,Epe,"25007",LA,Lagos,./0.png
3.323756667,6.57554,"129824",19824b5f-7d77-42f2-9398-84af57e49e61,Murtala Muhammed International Airport Shopping Complex,LASOIO12,,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Oshodi/Isolo,"25016",LA,Lagos,./0.png
3.34331353804468,6.58623410449876,"129825",d91465ae-ba2d-4671-b50a-1064938d417c,Powa Model Market,LASIKA06,e13b4ea9-6630-43e7-99fb-ae5ef4e7f5f6,Clothing Livestock Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.155003333,6.465963333,"129826",0e12f629-9d5e-4ca2-90f8-cc04c29df621,Tope Market Ajangbadi Illogbo Road,LASOJO07,f656a494-a367-4e80-bcad-b35e5fe6b022,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.66137419550124,6.67187034601489,"129827",b357df43-2411-4f06-992c-3d9681e50226,Imota Market,LASIKU18,3adf2d23-51f0-4543-8d20-fbf53acf002b,Livestock,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.283243333,6.663095,"129828",dac1d2b7-f720-429e-9b19-5d869dd8eaa3,Ifesowspo Brothers Association Meat Market,LASAMO05,,Livestock Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Alimosho,"25003",LA,Lagos,./0.png
3.25003618230993,6.460151278918,"129829",a8d32c8b-bdd0-4e27-924b-a93e7454ef64,Trade Fair International Market,LASAON01,7b9fe59a-ea69-446e-a851-d92fcdae8e83,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Amuwo Odofin,"25004",LA,Lagos,./0.png
3.229683333,6.45947,"129830",a1ee823f-5e27-4b62-a4b0-ef9c43f3db85,Mile Two Express Way Market,LASOJO08,cbba7b6d-8cc6-42e2-899a-08effbf10286,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.367328333,6.597926667,"129831",6dedf933-8c23-49ac-8c3d-f4ceef71dcb5,Alhaja Mamunah Memorial Shopping Plaza,LASIKA15,b5ac5098-d8a2-41f6-953a-0e860e95ab65,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.18622,6.461785,"129832",a03e3592-8e02-4f69-bb55-eb8a9c4aaba9,Alaba Market Annex St Patrik Street,LASOJO14,3a962aea-690f-43f5-ae38-527d476146dd,Clothing Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.35743031517812,6.49016561804138,"129833",2ccbf868-bf2c-4e23-8fd7-cc504f08ec74,Shop Rite Mall Adediran Ogunsanya,LASSUE01,2897d192-1306-47be-9368-683f6fed31b3,Clothing Electronic Spare Parts Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.3296923,6.5215207,"129834",c1bc5ee0-597c-4358-81c6-57f0f15c736e,Ilasamaja International Market,LASOIO13,fe352568-d0c2-4357-921c-2dc08f22cc86,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Oshodi/Isolo,"25016",LA,Lagos,./0.png
3.75858658200496,6.4766601519305,"129835",f160d25e-911e-4824-ab78-72dcf83cf29c,Elemoro Royal Shopping Complex,LASIUI05,e9d67928-8cc9-422d-b9e6-7b8f847c9750,Clothing Livestock Electronic Spare Parts Food Stuff Mixed Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ibeju Lekki,"25009",LA,Lagos,./0.png
3.38292737364631,6.5873779693145,"129836",af5be6bc-5651-48af-8cd9-6b4abe037ba5,Ibnukonu Ultra Modern Market,LASKSE16,98085ad0-59f9-462f-bb3e-6db00482fbc6,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Kosofe,"25013",LA,Lagos,./0.png
3.704931667,6.469575,"129837",d3e0c1b7-396f-4aaf-afea-30470291ba60,Royal Priesthood Supermarket,LASIUI04,5659131d-5469-4f08-b4d8-24683a38a564,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ibeju Lekki,"25009",LA,Lagos,./0.png
3.34944576920475,6.56426517901404,"129838",3a4a44c9-ee90-4b78-8668-dfd8be507934,Nigerian Army Shopping Arena,LASIKA12,bc020ed2-84f8-4747-8fbc-88760e0f1ff5,Clothing Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.329383333,6.621071667,"129839",17e0b78f-517b-4e1b-bcf2-3a39fc4d737b,Moshood Abiola Modern Market,LASAGG06,e26a57fd-8a08-4368-88d8-4e776e363ed0,Clothing Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Agege,"25001",LA,Lagos,./0.png
3.33553,6.625911667,"129840",a9769cec-5b4d-4879-b76c-1ffa4a2aabc2,Odo Eran Market Ijaiye Road,LASIKA07,,Electronic Spare Parts,,No   ,Yes  ,No   ,No   ,No   ,No   ,No   ,"1",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.350808333,6.50219,"129841",0e9a9a16-2afd-4fc9-9279-4c290bb888e2,Fruit Market Masha Junction,LASSUE06,4367b40b-66cf-475a-a8ae-f108c4f919af,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.37056937458067,6.507633333,"129842",687b1fa8-5782-4fb9-ac7a-d33741990118,Tejuosho Ultramodern Market,LASSUE14,5ff8aded-19ed-4333-a9cc-a67f86514770,Clothing,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.32404155099504,6.46104157872828,"129843",30d94b1f-64b5-4036-8d37-6731efa10990,Charles Avenue Suru Market,LASATO14,136dc8f0-9113-4c40-892b-aade9806d807,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.33173056387657,6.64066595784923,"129844",348bac81-109c-44a7-9ab0-9ff29464ba59,Obawole Aina Arupe Market,LASIOE05,bfeac7c8-34ea-49de-8aa4-fd18ac694cf4,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
3.4151994,6.4441685,"129845",2826d27c-5917-428b-88f2-17f86d23149d,Kids Republic Supermarket,LASEOA16,9d72e280-79d7-42c4-8aa6-b75f9953d790,Clothing,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,No   ,"5",2018/11/22 12:58:49+00,Eti Osa,"25008",LA,Lagos,./0.png
3.358628333,6.499423333,"129846",acf62f5a-4c09-4fb0-83bd-91c7556dff27,Shitta Roundabout Market,LASSUE23,5739617f-cb66-4c49-a23f-3e83b73024ba,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.524843333,6.643043333,"129847",a2dcfa7c-ec52-44a4-9d27-e1d9ce16fb70,Laspotech Central Market,LASIKU20,5a22e131-37d9-4754-a650-a2103f8edee8,Clothing Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ikorodu,"25012",LA,Lagos,./0.png
3.34252847797812,6.5985875857402,"129848",c8cb2954-4858-41ea-9dfa-faf67672771a,Ikeja Underbridge Market,LASIKA17,c5ee29ab-4307-4285-80e8-4f0d5c0ef034,Clothing Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.456926667,6.429761667,"129849",a48520c1-0790-408f-ac1a-8399a0326da4,Oniru Market Off Akiogun,LASEOA05,,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Eti Osa,"25008",LA,Lagos,./0.png
3.6661451,6.4660926,"129850",2a168e1b-556e-4ac5-b853-e82c9cb41af6,Warike Shopping Complex,LASIUI04,5f0d2c33-0bba-48f3-99cf-d8b4e288a9fc,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ibeju Lekki,"25009",LA,Lagos,./0.png
3.336351667,6.656473333,"129851",cb5aca6f-8de3-462c-9c72-9bf72ae39df0,Irepodun Obawole Market,LASIOE12,d6aad265-bd2a-408a-9db9-c1002f3d0bc3,Livestock Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
3.363128333,6.489113333,"129852",a33724ca-2be7-403d-a55a-2cec479f8b7c,Alaska Shopping Complex,LASSUE01,2897d192-1306-47be-9368-683f6fed31b3,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,No   ,"5",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.24462296028805,6.45487068775752,"129853",53518bb3-8bc1-410c-b1db-68307884cb58,Article Dealers Market,LASAON01,7b9fe59a-ea69-446e-a851-d92fcdae8e83,Clothing Livestock Electronic Spare Parts Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Amuwo Odofin,"25004",LA,Lagos,./0.png
3.257438333,6.522563333,"129854",30dc2da4-873c-4e6e-a477-3ac208c25198,Seamoriow Supermarkets,LASAMO01,35a621d8-90b8-45af-b692-1335478a7fe7,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Alimosho,"25003",LA,Lagos,./0.png
3.39179046101986,6.46055369115886,"129855",d7007c23-3bcb-4368-9035-c39f5d823185,Bombata Jankara Market,LASLID10,bb9ddfb6-4324-4274-af40-b0c018afce6d,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Lagos Island,"25020",LA,Lagos,./0.png
3.327363333,6.453241667,"129856",42998333-4225-4b5c-9c02-3f3fb6c005eb,Awodiora Retail Market,LASATO07,ba2e7797-ffa0-4564-b482-d8e5d2c41308,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.844541667,6.473458333,"129857",5cf6cb27-9b9c-43ac-aee2-11330a6eed90,Grocerycom Supermarket,LASIUI09,,Other,,Yes  ,No   ,No   ,No   ,No   ,No   ,No   ,"1",2018/11/22 12:58:49+00,Ibeju Lekki,"25009",LA,Lagos,./0.png
3.37423699959665,6.54576801669145,"129858",07740e4b-2c60-4faf-92b4-0b12e8519f0f,Adanijo Pedro Market,LASSMU15,3e6425c8-e6b1-42a8-898f-e4b9b84ce3a9,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Shomolu,"25017",LA,Lagos,./0.png
3.28135396449131,6.66389604058067,"129859",ba5d39ad-35c0-4b32-9a5f-dc287ce15b0a,Fajol Shopping Plaza,LASAMO06,c3c7df3e-c086-405a-8531-2da032d17496,Clothing Electronic Spare Parts Mixed Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Alimosho,"25003",LA,Lagos,./0.png
3.3622193686495,6.48630467692799,"129860",ecff3ea6-bba5-4592-94bb-eb44be96eeed,Abibat Mogaji Market,LASSUE11,87915c52-85fd-442c-9b5a-c940af2f2175,Clothing Livestock Electronic Spare Parts,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.143696667,6.46095,"129861",1d0359bb-5e66-463b-ab72-b4cbfefd0d9b,Akorede Plank Market,LASOJO03,ffb3430a-19d3-477c-a58e-666922881fe0,Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ojo,"25015",LA,Lagos,./0.png
3.39538626551862,6.53496609251117,"129862",dfca20c0-6308-4be4-bf66-45c3652a5ff0,Asogbon Market Ilaje,LASSMU10,70069150-1461-4614-8757-7400b82b9a64,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Shomolu,"25017",LA,Lagos,./0.png
2.978158333,6.436631667,"129863",0315cc77-907b-4613-b8f2-d0fc28af5346,Ajagun Modern Market,LASBDY04,ec80a623-4f6d-4d4e-a351-84f1928c3260,Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Badagry,"25006",LA,Lagos,./0.png
3.407615,6.609506667,"129864",477e7bf9-9296-41b8-a2e4-1b0c20c7e2ff,Owode Onirin Market,LASKSE10,1accce4f-54a6-4288-9a79-1e2744c6f5b8,Electronic Spare Parts,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Kosofe,"25013",LA,Lagos,./0.png
3.38774,6.599345,"129865",4c437940-01e7-48ae-80e7-933959383e12,Oja Oba Market Ketu,LASKSE09,ff0309e8-7884-40a5-8d41-fa5afcfd2e84,Clothing Livestock Electronic Spare Parts Food Stuff Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Kosofe,"25013",LA,Lagos,./0.png
3.362835,6.508085,"129866",31d5366b-b568-4bef-b7b7-b30541655d05,Clegg Street Market,LASSUE10,cfc7bdb2-9681-41dc-ae80-3d6f51a3dda6,Electronic Spare Parts,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.7569023245484,6.4765807519305,"129867",fe45748f-0d63-4b07-9dee-57197c574460,Akord Shopping Mall,LASIUI05,e9d67928-8cc9-422d-b9e6-7b8f847c9750,Clothing Food Stuff Other,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Ibeju Lekki,"25009",LA,Lagos,./0.png
3.30892513030483,6.5927457208922,"129868",eba679aa-a7dd-4702-aed0-157b1c617b39,Ilupeju Mini Market,LASIKA13,,Food Stuff,,Yes  ,No   ,Yes  ,No   ,Yes  ,No   ,No   ,"3",2018/11/22 12:58:49+00,Ikeja,"25011",LA,Lagos,./0.png
3.29853885160037,6.54087279811152,"129869",eba0ba5c-5550-4343-a791-3930044fe5ad,Iyana Ejigbo Market,LASOIO03,f9a08294-4bf2-41dc-b6c5-0ef7d4173752,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Oshodi/Isolo,"25016",LA,Lagos,./0.png
3.34811139141171,6.44779139955576,"129870",e924a9a5-6c1f-4c92-82bc-05dd952bcafc,Olodi Apapa Market,LASATO13,a937ca33-238c-484a-a6fe-d8d9e69a3ae7,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ajeromi/Ifelodun,"25002",LA,Lagos,./0.png
3.36043,6.488488333,"129871",8e45814a-2731-4f5d-97ce-55b5fcfb8770,Bode Thomas Market,LASSUE11,,Clothing Food Stuff,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Surulere,"25018",LA,Lagos,./0.png
3.380918333,6.587115,"129872",fd9f360e-54d9-4342-b136-13058b4913da,Chemicals Markets,LASKSE16,98085ad0-59f9-462f-bb3e-6db00482fbc6,Mixed,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,No   ,"6",2018/11/22 12:58:49+00,Kosofe,"25013",LA,Lagos,./0.png
3.28473011854095,6.66339568949379,"129873",0e9c09e8-a6f3-4f1d-b24f-2eb46c7864a0,Ijaiye Ram Market,LASIOE08,,Livestock,,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,Yes  ,"7",2018/11/22 12:58:49+00,Ifako/Ijaye,"25010",LA,Lagos,./0.png
